12, 4.4814500442, 0.851972572723, 2.0, 3.45183782923, 179.712
12, 4.4814500442, 1.77302487597, 0.991474709112, 6.01025562372, 139.469
12, 4.4814500442, 0.851972572723, 2.0, 6.01025562372, 182.323
12, 0.617489983994, 1.77302487597, 0.991474709112, 1.62424753154, 162.97
12, 4.4814500442, 1.69094555919, 0.991474709112, 6.01025562372, 133.632
13, 0.617489983994, 2.11282408233, 0.991474709112, 6.01025562372, 184.474
13, 4.4814500442, 0.851972572723, 2.0, 3.45183782923, 136.397
13, 4.4814500442, 1.69094555919, 0.991474709112, 6.01025562372, 107.52
13, 4.4814500442, 0.851972572723, 2.0, 1.21410187509, 140.39
13, 4.4814500442, 1.69094555919, 0.905674226918, 6.52564378408, 125.491
13, 4.4814500442, 1.77302487597, 0.991474709112, 1.21410187509, 171.264
13, 4.4814500442, 0.851972572723, 2.0, 6.01025562372, 162.662
13, 4.4814500442, 0.851972572723, 2.0, 6.52564378408, 130.406
13, 4.4814500442, 1.69094555919, 0.991474709112, 1.62424753154, 1000
13, 4.4814500442, 1.77302487597, 0.991474709112, 1.62424753154, 110.746
14, 4.4814500442, 1.77302487597, 0.991474709112, 1.21410187509, 143.002
14, 4.4814500442, 0.851972572723, 2.0, 1.21410187509, 122.573
14, 4.4814500442, 0.851972572723, 0.905674226918, 6.52564378408, 134.554
14, 4.4814500442, 1.69094555919, 0.905674226918, 6.52564378408, 108.134
14, 7.11669233859, 1.77302487597, 0.991474709112, 1.62424753154, 200.448
14, 4.4814500442, 1.69094555919, 0.905674226918, 6.52564378408, 161.894
14, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 109.67
14, 0.617489983994, 2.11282408233, 0.991474709112, 1.62424753154, 104.448
14, 4.4814500442, 0.851972572723, 2.0, 3.45183782923, 134.554
14, 4.4814500442, 2.11282408233, 0.991474709112, 6.01025562372, 181.248
15, 2.12881108487, 2.11282408233, 0.991474709112, 6.01025562372, 103.373
15, 2.12881108487, 2.11282408233, 0.991474709112, 1.62424753154, 139.162
15, 2.12881108487, 0.851972572723, 3.34326516519, 3.45183782923, 190.771
15, 4.4814500442, 0.851972572723, 0.905674226918, 6.52564378408, 135.629
15, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 177.101
15, 4.4814500442, 0.851972572723, 2.0, 3.45183782923, 146.842
15, 7.11669233859, 1.77302487597, 0.991474709112, 6.52564378408, 204.902
15, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 159.59
15, 4.4814500442, 1.69094555919, 0.905674226918, 6.52564378408, 112.896
15, 4.4814500442, 0.851972572723, 2.0, 3.45183782923, 139.162
16, 2.12881108487, 2.11282408233, 0.991474709112, 1.62424753154, 156.826
16, 2.12881108487, 2.11282408233, 0.991474709112, 6.01025562372, 171.725
16, 4.4814500442, 0.851972572723, 2.0, 3.45183782923, 189.85
16, 2.12881108487, 2.11282408233, 0.991474709112, 0.751150154278, 131.942
16, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 135.475
16, 4.4814500442, 0.851972572723, 0.905674226918, 6.52564378408, 92.928
16, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 114.125
16, 4.4814500442, 0.851972572723, 3.34326516519, 3.45183782923, 188.774
16, 2.12881108487, 1.77302487597, 0.991474709112, 6.52564378408, 134.4
16, 4.4814500442, 1.69094555919, 0.905674226918, 6.52564378408, 108.442
17, 2.12881108487, 2.11282408233, 0.991474709112, 3.45183782923, 184.128
17, 2.12881108487, 0.851972572723, 2.0, 3.45183782923, 1000
17, 2.12881108487, 2.11282408233, 0.991474709112, 1.62424753154, 268.992
17, 4.4814500442, 0.851972572723, 0.991474709112, 0.751150154278, 158.208
17, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 168.499
17, 2.12881108487, 1.77302487597, 0.991474709112, 0.751150154278, 300.864
17, 2.12881108487, 2.11282408233, 0.905674226918, 6.52564378408, 161.126
17, 2.12881108487, 2.11282408233, 0.991474709112, 6.01025562372, 167.117
17, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 167.117
17, 2.12881108487, 1.69094555919, 0.905674226918, 6.52564378408, 153.139
18, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 132.096
18, 2.12881108487, 2.11282408233, 0.991474709112, 1.62424753154, 132.25
18, 4.4814500442, 0.851972572723, 0.991474709112, 1.62424753154, 123.494
18, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 146.688
18, 2.12881108487, 1.77302487597, 0.991474709112, 1.62424753154, 121.958
18, 2.12881108487, 1.77302487597, 0.991474709112, 2.25581514324, 125.491
18, 2.12881108487, 1.77302487597, 0.991474709112, 0.751150154278, 151.91
18, 4.4814500442, 2.11282408233, 0.991474709112, 3.45183782923, 101.376
18, 2.12881108487, 1.77302487597, 0.905674226918, 6.52564378408, 133.632
18, 2.12881108487, 1.77302487597, 0.991474709112, 0.751150154278, 115.968
19, 2.12881108487, 1.77302487597, 0.991474709112, 2.10805020611, 182.63
19, 2.12881108487, 1.77302487597, 0.991474709112, 2.25581514324, 148.531
19, 4.4814500442, 0.851972572723, 0.991474709112, 1.62424753154, 164.506
19, 2.12881108487, 1.77302487597, 0.991474709112, 2.25581514324, 128.717
19, 2.12881108487, 1.77302487597, 1.55100180384, 0.751150154278, 135.629
19, 2.12881108487, 1.77302487597, 0.905674226918, 2.25581514324, 115.2
19, 2.12881108487, 1.77302487597, 0.905674226918, 6.52564378408, 115.2
19, 4.4814500442, 0.851972572723, 0.991474709112, 1.62424753154, 149.606
19, 2.12881108487, 1.77302487597, 0.991474709112, 0.751150154278, 122.726
19, 2.12881108487, 2.11282408233, 0.991474709112, 1.62424753154, 168.96
20, 2.12881108487, 1.77302487597, 0.991474709112, 2.25581514324, 173.107
20, 2.12881108487, 1.77302487597, 0.991474709112, 2.25581514324, 137.472
20, 2.12881108487, 1.77302487597, 0.905674226918, 0.0663247401384, 166.042
20, 2.12881108487, 1.77302487597, 0.991474709112, 0.751150154278, 146.995
20, 2.12881108487, 1.77302487597, 0.991474709112, 6.52564378408, 122.726
20, 4.4814500442, 0.851972572723, 0.991474709112, 1.62424753154, 1000
20, 2.12881108487, 1.77302487597, 0.991474709112, 2.10805020611, 201.984
20, 4.4814500442, 1.77302487597, 0.991474709112, 2.25581514324, 132.864
20, 2.12881108487, 1.77302487597, 1.55100180384, 0.751150154278, 228.403
20, 4.4814500442, 0.851972572723, 0.991474709112, 0.751150154278, 119.347
21, 2.12881108487, 1.77302487597, 0.991474709112, 2.10805020611, 163.776
21, 4.4814500442, 0.851972572723, 0.991474709112, 2.10805020611, 103.219
21, 2.12881108487, 1.77302487597, 1.55100180384, 2.25581514324, 157.901
21, 2.12881108487, 1.77302487597, 0.991474709112, 2.25581514324, 154.522
21, 2.12881108487, 1.77302487597, 0.991474709112, 0.751150154278, 171.725
21, 2.12881108487, 1.77302487597, 0.991474709112, 0.0285864954728, 89.395
21, 2.12881108487, 1.77302487597, 1.55100180384, 0.751150154278, 141.312
21, 2.12881108487, 1.77302487597, 0.991474709112, 6.52564378408, 106.291
21, 2.12881108487, 1.77302487597, 0.991474709112, 0.751150154278, 239.616
